,id,genre,track_name,artist_name,duration_ms,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,Mood
597,14iiHVEpm0B4CIdyxeSGvP,industrial,The Second Opinion,Skinny Puppy,300867,0.603,0.0806,0.939,0.615,0.105,0.641,-14.002,0.0539,109.075,Happy
598,2oMXfar9Wb0Gx3Vi9R6K15,industrial,Slut,Velvet Acid Christ,401867,0.489,0.0303,0.801,0.0456,0.777,0.416,-7.739,0.041,80.023,Happy
599,5nT2Ybu25VjdfNs5lnpd4e,industrial,Tragedy >For You<,Front 242,271893,0.541,0.000401,0.738,0.241,0.0697,0.181,-14.496,0.0408,130.02,Happy
600,0xJ29UmDSzVQpT1U8FhG2m,industrial,Attention Whore,Suicide Commando,292987,0.355,0.00024,0.949,0.292,0.291,0.248,-5.307,0.0656,130.02,Energetic
601,5eddlmNETuP9mhjBLWNLOV,industrial,Destroy Me,Unter Null,221693,0.398,0.000948,0.745,0.0031,0.123,0.0913,-9.828,0.0443,126.97,Energetic
602,3Ac5PgwByH0Ptr3hnqbKAz,industrial,Situation (US 12 Inch Mix),Yazoo,346627,0.756,0.00647,0.621,0.475,0.0676,0.387,-8.529,0.0454,118.678,Sad
603,6GXVl6msqgZlLGsMeOOdRa,iranian,Hamzaboonam Bash,Various Artists,343973,0.559,0.804,0.477,0.0,0.274,0.742,-10.884,0.0416,136.453,Sad
604,3F7h1Qypr9r1ZJABYM7Rg2,iranian,Labe Darya,Various Artists,235747,0.506,0.638,0.537,0.000478,0.345,0.857,-9.077,0.175,117.598,Happy
605,1NfEDdYR3Es0819WQoKKye,iranian,Khalegh,Moein,317333,0.552,0.738,0.577,0.0,0.316,0.893,-10.75,0.0387,151.287,Sad
606,59oaCH84xv3wAUUrY1mpaU,iranian,Bemoon Ta Bemoonam,Googoosh,174507,0.526,0.907,0.531,0.0,0.248,0.807,-6.823,0.0611,180.033,Sad
607,5Dhfhs3uuPesFKFvXXmG8W,iranian,Tou Miay Dar Nazaram,Mahasti,234693,0.65,0.775,0.659,0.0,0.247,0.709,-5.733,0.085,143.587,Sad
608,23NhXpUZJHVDQb491OyzoJ,iranian,Gharibeh,Ebi,221013,0.63,0.401,0.65,0.0,0.237,0.914,-10.094,0.0348,157.586,Happy
609,3CJ0Y31cHSbtWM731brb0L,iranian,Yadete (feat. Sogand),Erfan,276063,0.547,0.0342,0.838,0.000272,0.249,0.698,-3.802,0.0454,169.968,Energetic
610,6Y4OmE5xJq3Mu5Wlhqc8NF,iranian,Ghararemooon Yadet Narreh,Mansour,203507,0.615,0.258,0.6,0.0,0.093,0.198,-5.738,0.0354,90.898,Sad
611,5HPhe3EyRmE6kru2i7WyWO,iranian,Vaghtesheh,Googoosh,228893,0.559,0.859,0.53,0.0,0.211,0.656,-8.063,0.0846,108.117,Sad
612,2tdaaTj6K48eRpWMlLxJ6n,iranian,Raghs (Onik),Moein,217307,0.509,0.867,0.637,0.821,0.0899,0.896,-9.163,0.0428,170.66,Sad
613,505v6tiHfwAVxxOjTd2Ud6,j-dance,GET WILD - 2017 TK REMIX,Tetsuya Komuro,417866,0.646,0.000177,0.978,0.789,0.061,0.181,-4.758,0.0348,130.003,Sad
614,23uKbAjPgmQXXZXC5sj61D,j-dance,Future,banvox,197204,0.601,0.112,0.913,4.02e-06,0.0605,0.209,-1.103,0.157,149.937,Energetic
615,0Gp39Bgisf5zVSvVRMkdDD,j-dance,PepperMint,Ai Shinozaki,129840,0.787,0.437,0.88,2.07e-06,0.0409,0.89,-3.822,0.03,124.956,Happy
616,47nGcs3alRY7YXU5wZVmbo,j-dance,don't you know?,FPM,212027,0.59,0.109,0.978,0.000415,0.0952,0.594,-4.107,0.0596,127.98,Energetic
617,4gNh1Fy6qfeHsZw4yk0nSY,j-dance,虹(Live@Mayday Mix),Denki Groove,537280,0.673,0.399,0.99,0.883,0.201,0.319,-5.849,0.049,129.985,Sad
618,3k2o351Iu0yBEWUvK5Zjm0,j-dance,Choo Choo SHITAIN,JINTAKA,230096,0.683,0.00126,0.952,0.257,0.939,0.715,-4.559,0.0549,128.015,Energetic
619,02atsU1ItiQY76ZccpTO2o,j-dance,Rock This World,note native,372600,0.542,0.000713,0.957,0.00185,0.124,0.677,-4.071,0.0459,128.002,Energetic
620,7pBQAFDiaaqX9DIlDK6oL0,j-dance,Hi Tech Jazz,Jafrosax,357320,0.665,0.00021,0.865,0.872,0.135,0.82,-9.357,0.0609,127.069,Happy
621,4FDdBqOTzfWfuDfODCOply,j-dance,Breathe Again,KSUKE,192000,0.625,0.0498,0.93,0.00336,0.677,0.658,-4.593,0.0425,150.05,Energetic
622,2uoKHwWGNKsa3mQu6Dnd1j,j-dance,夢のFUTURE (TIME IS DISSING ME REMIX),RYUKYUDISKO,412813,0.606,5.64e-05,0.832,0.0525,0.118,0.488,-5.739,0.0631,129.965,Happy
623,5D1uniWqDdLAV129rHLeyq,j-idol,あのね、キミだけに,AOP,264835,0.514,0.0119,0.831,0.0,0.107,0.719,-5.84,0.0484,188.056,Energetic
624,5i8UnPA1NjKpD7QaWyaFCG,j-idol,ちいさな ちいさな,Wasuta,269246,0.583,0.581,0.775,0.0,0.103,0.559,-4.176,0.0282,105.021,Sad
625,4Vq43RmN7Nbdn9diVf0Fp0,j-idol,華麗なるV!CTORY,SUPER☆GiRLS,264040,0.518,0.0238,0.987,4.77e-05,0.409,0.47,0.307,0.0844,139.979,Energetic
626,1YEGlagmwdeMTtNaxPMfFX,j-idol,Hands up !,Cheeky Parade,223480,0.509,0.0031,0.969,0.0,0.382,0.644,-3.242,0.125,159.988,Energetic
627,1xz7gYwUTADRKhJc6UjGSo,j-idol,LinQuest 〜やがて伝説へ・・・,LinQ,272249,0.284,0.156,0.942,0.0,0.113,0.419,-2.999,0.0697,160.039,Energetic
628,1sIvdNdT40vbQHGqzpH0Yu,j-idol,Desktop My Girl,Cutie Pai,196840,0.542,0.000359,0.974,0.765,0.305,0.91,-3.031,0.0432,146.985,Energetic
629,2aFPmCOxjl2NzCJyBM4aBv,j-idol,タチアガレ!,Various Artists,291627,0.492,0.0392,0.958,0.000122,0.0622,0.431,-3.869,0.111,152.035,Energetic
630,7DwNm2VA6D4SiM6bL0WvbP,j-idol,初恋,Idolrenaissance,250453,0.686,0.418,0.902,0.0,0.163,0.643,-4.738,0.0462,128.49,Happy
631,1K9TFW6eH74A5pirFqOPhw,j-idol,ありがとうキミへ,MAG!C☆PRINCE,294520,0.511,0.153,0.803,0.0,0.11,0.441,-4.842,0.0568,181.918,Happy
632,0glo95f8RVDgGV056WGOEe,j-idol,全開!神宿ワールド,kamiyado,258765,0.489,0.143,0.968,0.0,0.278,0.575,-2.494,0.327,169.939,Energetic
633,1bycnjWlTArtRKPty5hd2I,j-pop,もっかいHOO'15 feat. BIKKE(やけのはらREMIX),エンヤサン,273408,0.683,0.0147,0.81,2.95e-06,0.13,0.452,-6.779,0.0462,94.017,Happy
634,1CpYTi0SQ3hsyxkGUxzj2f,j-pop,ideal white,Mashiro Ayano,257173,0.413,0.0224,0.934,0.0,0.355,0.439,-2.508,0.106,179.934,Energetic
635,05hUxQLoNCBj4bcczZfz8a,j-pop,逢いたくていま,MISIA,361613,0.333,0.436,0.578,0.0,0.0974,0.322,-4.513,0.0334,140.124,Sad
636,0nZzQcV2agcViurustSfXx,j-pop,Lovin' you,May J.,423000,0.28,0.733,0.534,3.1e-06,0.0889,0.257,-5.354,0.03,185.15,Sad
637,1CmkicCeqveLe5iRIuiop3,j-pop,手紙,MACO,287480,0.48,0.0976,0.591,0.000198,0.21,0.393,-4.573,0.0274,76.989,Sad
638,2qvs6kFkbg7Rid4gUe5ZNJ,j-pop,Love Song,m-flo,345053,0.651,0.136,0.652,0.0,0.175,0.561,-7.658,0.0732,95.991,Happy
639,4fdB7D3ie0C6HZLEb8VTHA,j-pop,インベーダーインベーダー,Kyary Pamyu Pamyu,251742,0.536,0.0406,0.923,1.83e-06,0.0745,0.775,-1.546,0.0404,160.0,Energetic
640,4No7Ub2EiBYRQKFKgyTTU1,j-pop,裸足の季節,Seiko Matsuda,224653,0.705,0.468,0.675,7.37e-06,0.23,0.69,-5.171,0.0344,126.901,Happy
641,7tunmBCQEvJ2cf2bZSfu65,j-pop,Happy Life,Mika Nakashima,222952,0.561,0.644,0.545,0.000383,0.151,0.822,-4.768,0.0272,159.952,Sad
642,351BddEeX0y8WHCgiYwg1c,j-pop,CALL FROM RIO,Tokyo Ska Paradise Orchestra,194787,0.688,0.141,0.825,0.272,0.0776,0.965,-4.565,0.0385,129.501,Happy
643,2Nu30TK5pHMHxjiVJQ7gxr,j-rock,Chain Reaction,SHADOWS,203024,0.498,0.000473,0.99,0.0,0.395,0.121,-3.334,0.117,100.017,Energetic
644,6uXv2CS9vp2UmPm9NukrKg,j-rock,Waste of Time,DYGL,242795,0.649,0.266,0.519,0.0,0.11,0.607,-4.386,0.0323,118.925,Sad
645,6xXbt2lx2Aw6JDFy9dZm3h,j-rock,海岸の煌めき,SHE'S,242867,0.474,0.0176,0.903,0.0,0.121,0.554,-4.404,0.0388,150.036,Energetic
646,7MP9GdLgHdPPPAnJrZG7lW,j-rock,Good New Times,Gotch,279933,0.359,0.167,0.798,0.0,0.355,0.57,-4.714,0.0349,199.905,Happy
647,0AkE91xeeiaSApLOIX1aYJ,j-rock,Sun Don't Shine,The Band Apart,130693,0.486,0.282,0.525,0.0173,0.311,0.514,-9.694,0.0294,97.206,Happy
648,25BiEYJp9eD4ZlVNfo2WTK,j-rock,Answer And Answer,9mm Parabellum Bullet,240893,0.424,0.000312,0.963,0.000318,0.377,0.436,-4.315,0.09,163.031,Energetic
649,0aOsN4s79cU3m2dQoRk48s,j-rock,Progress,SHADOWS,196976,0.432,1.18e-05,0.766,2.46e-06,0.902,0.284,-5.117,0.0435,139.944,Energetic
650,3S8Zs7Gqjzr3dzHDFuCRdN,j-rock,Electric Surfin' Go Go,POLYSICS,219493,0.394,0.000258,0.945,0.000621,0.143,0.63,-2.324,0.12,183.061,Energetic
651,6REOd9ZOiooipJT44z71mF,j-rock,恋するハイウェイ,Kuroneko Chelsea,251387,0.345,0.0142,0.834,0.000227,0.0917,0.702,-4.745,0.103,157.604,Energetic
652,70563WRalqV75uzHtdrXlw,j-rock,グロリアスデイズ,THREE LIGHTS DOWN KINGS,238840,0.562,0.00262,0.989,4.9e-05,0.336,0.333,-2.551,0.103,96.027,Energetic
653,10TiIsRhDW0795Msycgs8E,jazz,Crooked Creek,Brian Blade,550333,0.341,0.888,0.404,0.861,0.111,0.272,-11.24,0.0347,86.565,Sad
654,4XUkIVq6olEHMIQEWpBn3t,jazz,Vamp,Patrick Naylor,275400,0.344,0.695,0.476,0.768,0.0858,0.408,-15.217,0.0272,154.097,Sad
655,2hspCATOKb9llyIeMik89G,jazz,Acid,Ray Barretto,307760,0.561,0.0336,0.647,0.872,0.0741,0.936,-8.578,0.0559,157.626,Happy
656,3xXrF1nomzDLLMngfZNmKw,jazz,Moonlight Serenade,Kurt Elling,262027,0.371,0.856,0.0884,0.0,0.101,0.158,-18.251,0.0376,87.441,Sad
657,3w9aqoFw14q4p0YgwBZrhJ,jazz,I'm Beginning To See The Light,Joe Williams,186507,0.723,0.873,0.218,0.0,0.308,0.674,-15.049,0.0697,119.251,Sad
658,6jtqMK07LIrDOKprhrF0vU,jazz,Don't Explain,Rebecca Ferguson,231667,0.315,0.823,0.162,2.67e-06,0.133,0.174,-11.244,0.0348,181.341,Sad
659,1xicvSO4CJ2ymqYgpk7DFh,jazz,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,342067,0.553,0.439,0.546,0.000557,0.167,0.7,-7.459,0.0341,118.214,Sad
660,5DzwNsYMbq5C56xNOUoRbI,jazz,Midnight in Moscow,Kenny Ball,174280,0.435,0.608,0.491,0.0308,0.0947,0.82,-10.349,0.0453,174.143,Sad
661,5P7QtBWllP1CQno3Bi834D,jazz,Dancing,Jack DeJohnette,464627,0.465,0.711,0.66,0.405,0.0932,0.631,-17.484,0.0404,143.771,Sad
662,1cpANF6zMBoFoxkoIjZHjv,jazz,Skating In Central Park,Bill Evans,324200,0.478,0.993,0.0294,0.948,0.105,0.148,-25.319,0.0453,124.308,Calm
663,6HROeieU9U79S0UER3bywY,k-pop,Telepathy,Girls' Generation,223573,0.728,0.149,0.901,2.13e-05,0.413,0.741,-2.392,0.0452,128.024,Happy
664,2AeehzPLTXD9awQuflMfXq,k-pop,Aom&1llionaire,Jay Park,236360,0.669,0.00303,0.657,0.0,0.342,0.501,-6.361,0.37,168.507,Energetic
665,5dxgxQ11cPMCqXSy1AP0pI,k-pop,"기다려, 기다릴게 (Inst.)",소울레인,208750,0.755,0.26,0.737,0.0265,0.14,0.7,-4.199,0.0474,168.072,Happy
666,383CJ0ad4byEYkhpb5kkmZ,k-pop,Wings (날개) [Daesung Solo],BIGBANG,223004,0.624,0.00257,0.817,1.3e-05,0.304,0.422,-4.543,0.0324,131.944,Energetic
667,65UOmhzHI1X3XQ5UJmlRDe,k-pop,Clap Your Hands (박수쳐),2NE1,222427,0.833,0.0982,0.91,0.0,0.208,0.85,-2.225,0.145,101.951,Energetic
668,6DItxWJi5LZu9gTTgEkqkP,k-pop,사랑을 부르다,더더 밴드(TheThE Band),256842,0.186,0.408,0.515,0.0908,0.261,0.0949,-6.672,0.0324,170.634,Sad
669,2GCNN0rJVbKMzVaMmisiLp,k-pop,어서 와,Hwaii,186932,0.861,0.844,0.183,0.0,0.221,0.449,-8.581,0.0462,114.155,Sad
670,0GMAmEQvDJ7aSsQ3s0YP9u,k-pop,U&I,BTOB,202227,0.727,0.528,0.554,0.0,0.267,0.658,-5.6,0.036,127.947,Sad
671,5uE733Fv02kiMYEtsxOsiM,k-pop,Revelation Chapter 21,Steve Lamount Harrold,289443,0.581,0.703,0.462,0.0,0.162,0.216,-6.253,0.0607,99.97,Sad
672,6oyqUfOl7jTbOx8fdupEwp,k-pop,Chug Chug (Inst.),UMC/UW,216462,0.774,0.00551,0.785,0.000808,0.371,0.46,-4.4,0.0503,129.991,Happy
673,24aFNuFt7cGGJ22pnnnhHo,kids,Everyone Asked About You,Bob McGrath,240267,0.854,0.361,0.576,1.72e-06,0.113,0.853,-10.12,0.118,122.0,Happy
674,20DQ3ylk1mHSVdg2sDrCJ2,kids,"Toot Toot, Chugga Chugga, Big Red Car",The Wiggles,143240,0.742,0.249,0.762,0.0,0.0584,0.869,-4.293,0.0701,140.002,Happy
675,5IiMclvQEq45GYUUaYsObe,kids,Laugh in Any Language,The Jimmies,201053,0.778,0.00717,0.718,0.0,0.609,0.831,-5.466,0.2,105.022,Energetic
676,7sqCmCXqkdGgkEQ4nj6I7C,kids,Lullaby Jazz,Children's Favorites,153093,0.791,0.832,0.274,0.405,0.0798,0.401,-16.997,0.035,129.108,Sad
677,5aL9U9PfwtJnSFSCMbZgQG,kids,Love Of The Game,Bill Harley,225893,0.653,0.709,0.294,0.0,0.109,0.428,-8.839,0.0343,80.53,Sad
678,2WUv64aT1rRD1TKjmqzeCN,kids,Birthday Bite,Recess Monkey,159453,0.85,0.0457,0.63,1.02e-05,0.339,0.961,-4.975,0.0882,127.644,Energetic
679,2lENjjnvVaHFdfs7Zz02lp,kids,Jack Tar on Shore - with Broken Social Scene,Various Artists,190573,0.536,0.526,0.507,9.89e-06,0.12,0.747,-10.542,0.0444,92.934,Sad
680,3D8JoB1xCsSt5tlwix7nce,kids,Ants,Banana Slug String Band,279667,0.963,0.143,0.737,1.25e-06,0.119,0.551,-6.232,0.0482,126.642,Happy
681,4QyEMFfpiEXqV8PzVEaI1r,kids,Karma Police,Rockabye Baby!,266013,0.747,0.822,0.361,0.742,0.0918,0.353,-10.707,0.0548,144.052,Sad
682,1XRti2U3hW7uPz2dpGuCpq,kids,When a Hippo Can Dance,Sandra Boynton,225413,0.721,0.632,0.329,1.43e-05,0.121,0.534,-9.171,0.268,83.807,Sad
683,7J0niAY0FLzGiCVJUREl88,latin,Escuela de Calor,Radio Futura,210840,0.702,0.12,0.804,0.0231,0.0294,0.961,-10.086,0.0331,121.998,Happy
684,7uL1ZsdxI8l4sgEsgCmTlG,latin,Entre Beso Y Beso,La Arrolladora Banda El Limón De Rene Camacho,182307,0.863,0.197,0.641,0.0,0.0793,0.964,-4.543,0.0379,129.898,Happy
685,7wUt1v2ddVqPayC8EKDp5P,latin,El Amar y el Querer,José José,234773,0.416,0.747,0.369,1.43e-05,0.123,0.17,-11.675,0.031,66.302,Sad
686,2HbmLkHkkI15eES8kpWRuI,latin,Ven Devórame Otra Vez,Lalo Rodriguez,311400,0.643,0.667,0.602,8.62e-05,0.276,0.961,-9.28,0.0438,83.778,Sad
687,3ydweVPwq9PCEVJ8WwqT6u,latin,Loco (Tu Forma De Ser),Los Auténticos Decadentes,313000,0.742,0.175,0.61,0.0,0.0493,0.722,-7.596,0.0853,113.281,Happy
688,2iCOdoyDmWG3hWkbtH1KB2,latin,Amantes de una Noche,NATTI NATASHA,225520,0.567,0.353,0.73,1.73e-06,0.154,0.525,-6.748,0.213,87.237,Energetic
689,10atyYpAMMlqPHVDt6yER8,latin,Que No,Café Tacvba,325001,0.517,0.0928,0.506,4.28e-06,0.129,0.366,-7.92,0.0283,162.083,Sad
690,116H0KvKr2Zl4RPuVBruDO,latin,MIA (feat. Drake),Bad Bunny,210368,0.817,0.0141,0.539,0.000496,0.099,0.158,-6.349,0.0621,97.062,Sad
691,6F9yAYUaNbUhdlQyt5uZ3b,latin,La Incondicional,Luis Miguel,257027,0.374,0.237,0.727,0.0,0.134,0.283,-4.352,0.0309,155.127,Happy
692,69M7ZcGR8iI57HNOD3bvxM,latin,Que Tengo Que Hacer,Lary Over,270681,0.764,0.409,0.53,3.49e-05,0.131,0.383,-5.808,0.0403,118.052,Sad
693,66iLejOv3978d78PlSSNaZ,latino,Corazón En La Maleta,Luis Fonsi,221520,0.642,0.027,0.64,0.0,0.0871,0.879,-5.134,0.0523,165.98,Happy
694,47VueTChrhOjNaJTOzaskN,latino,Dare (La La La),Shakira,186507,0.792,0.0623,0.73,2.66e-05,0.089,0.616,-5.376,0.0698,128.029,Happy
695,3Kr1JyurhFXEIomSV5qBur,latino,La Historia De Mis Manos,Banda Carnaval,232733,0.787,0.471,0.595,2.26e-05,0.0854,0.796,-3.17,0.0387,114.991,Sad
696,3cHyrEgdyYRjgJKSOiOtcS,latino,Timber (feat. Ke$ha),Pitbull,204160,0.581,0.0295,0.963,0.0,0.139,0.788,-4.087,0.0981,129.992,Energetic
697,24Gxm7Eh7tO83E26LG0CsY,latino,Hero,Enrique Iglesias,264600,0.581,0.143,0.651,1.05e-05,0.107,0.146,-5.617,0.0392,151.959,Sad
698,74KqkyHbpneHF6JT8EwUOO,latino,No Te Apartes de Mí,Vicentico,198333,0.816,0.791,0.549,3.4e-05,0.117,0.886,-8.649,0.0312,111.032,Sad
699,6ztMOMCtWcKZgMTiNfP9bC,latino,No Me Doy Por Vencido,Luis Fonsi,238360,0.352,0.435,0.651,0.0,0.609,0.4,-6.413,0.0851,172.357,Happy
700,4VZ0UOLwnTnQSLZJme5lyQ,latino,Qué Tiene De Malo,Calibre 50,168653,0.766,0.705,0.805,0.0,0.0928,0.967,-2.771,0.0443,114.195,Happy
701,7tOAN6w4a1LD0iqkRnIrhZ,latino,1977,Ana Tijoux,201987,0.697,0.00388,0.685,0.000506,0.0952,0.578,-7.215,0.0421,103.926,Happy
702,7lOzUJzsELALh5FQsPKTEn,latino,Humanos a Marte,Chayanne,225987,0.69,0.112,0.902,0.0,0.175,0.786,-4.269,0.0407,92.988,Happy
703,2uTlgRkyiNy3XSvRzaZvyf,malay,Getaran Jiwa,Tan Sri P. Ramlee,196893,0.551,0.876,0.29,4.36e-05,0.124,0.403,-13.725,0.0286,91.369,Sad
704,2B9fN6IjPA9UJNWO94HVEs,malay,Tak Ada Yang Abadi,Peterpan,260702,0.533,0.793,0.34,0.000555,0.263,0.153,-9.563,0.0307,124.984,Sad
705,7G3IzutpffPDfInnba3VQP,malay,Di Akhir Garisan,Ziana Zain,305667,0.679,0.441,0.47,0.0,0.127,0.217,-7.352,0.0248,98.235,Sad
706,1jGeqsGVaTrukUOBvbBL4d,malay,Tak Bisa Memilihmu,6ixth Sense,226493,0.227,0.833,0.583,0.000715,0.0799,0.292,-4.155,0.0362,80.12,Sad
707,70f4QNV4aB4T5dOjjb6XaD,malay,Could It Be,Raisa,224640,0.674,0.615,0.538,0.0,0.308,0.632,-8.108,0.0862,99.941,Sad
708,7er7WofjVw4QwPAyxH39jH,malay,Menjaga Hati,Yovie & Nuno,237400,0.539,0.619,0.673,0.0,0.113,0.19,-5.872,0.0315,141.829,Sad
709,6TkcxNr15wEEXNmYkr7lEt,malay,Mak Inang Melayu,Dato' Sudirman,261840,0.404,0.593,0.701,6.23e-05,0.24,0.676,-7.7,0.0452,150.113,Happy
710,4cWNXwDp1vWwXmS3DHc7lb,malay,Dua Dunia,Too Phat,256813,0.785,0.754,0.657,0.0,0.107,0.726,-7.052,0.0629,94.99,Sad
711,3xwqboibqbvc7pDaClNv2j,malay,Di Belakangku,Peterpan,212167,0.244,0.62,0.527,0.00566,0.164,0.165,-5.595,0.0282,95.942,Sad
712,7kid2SvqYhuwRWxdCV3BQx,malay,Rindu 12 Mati,D’MASIV,213290,0.531,0.722,0.39,3.87e-05,0.0976,0.166,-7.968,0.0257,130.154,Sad
713,0Q4YuuiCuxIIKUw2fb1cmV,mandopop,我們的愛,F.I.R.,287027,0.509,0.502,0.646,1.23e-05,0.0989,0.135,-4.051,0.0301,136.054,Sad
714,2JPvuAeiNjiI5inft1erQx,mandopop,魔幻季節,Gigi Leung,230467,0.542,0.337,0.72,0.0,0.0879,0.532,-7.19,0.0484,156.034,Happy
715,0XRatBoCNMFVTMegXYWkKV,mandopop,淚海,Valen Hsu,299827,0.595,0.432,0.353,2.92e-06,0.261,0.154,-9.444,0.0284,117.975,Sad
716,6HZSPuaysVZC8om0d2ZD5b,mandopop,划火柴的女孩,Li Quan,298440,0.395,0.522,0.42,0.00107,0.174,0.227,-12.681,0.0399,119.657,Sad
717,5iEBk3TTbXbUnYggu1An4R,mandopop,芥末可樂,Hsiao Hung-Jen,260587,0.632,0.585,0.524,0.0,0.0336,0.377,-7.028,0.0302,123.978,Sad
718,7HnhlIIdRMENpkIAGlC0ZV,mandopop,我會很愛妳,Jerry Yan,214733,0.685,0.0539,0.538,0.0,0.0898,0.488,-7.475,0.0332,109.979,Happy
719,0FhhyWIhDRUx8Jvx4Edjpr,mandopop,忘記時間(片尾曲),胡歌,272091,0.651,0.338,0.442,0.00043,0.146,0.219,-10.342,0.0298,129.981,Sad
720,0IM6WYj9RAWQ6PXQLhi3He,mandopop,"我,一個人",Fu Xin Bo,276520,0.387,0.807,0.336,0.0,0.109,0.221,-8.295,0.0316,139.515,Sad
721,1zsFdM4ekd88gJzRXbDMXW,mandopop,到底是哪個混蛋敢欺負我的朋友 (Who's the Bastard That Dares Hurt My Friend),藍心湄 (Pauline Lan),233483,0.597,0.0799,0.827,0.0,0.116,0.828,-5.394,0.13,181.974,Energetic
722,6mM4Dhg9QT5v0IT0wkZp3m,mandopop,相反的我,張芸京,285319,0.428,0.363,0.652,0.0,0.118,0.294,-5.475,0.029,177.852,Sad
723,0QRxtcxL31dRAeiUUuENPu,metal,Territory,Sepultura,287480,0.332,0.000275,0.946,0.0304,0.136,0.303,-6.233,0.127,153.091,Energetic
724,0EV08ZFYMYsc8hCwDuC97H,metal,War Eternal,Arch Enemy,256053,0.445,2.45e-05,0.98,0.163,0.129,0.285,-4.369,0.0731,155.045,Energetic
725,7rb8JRuyMqJSBOSoaFMtCY,metal,Deceiver of the Gods,Amon Amarth,259173,0.262,4.09e-05,0.991,0.204,0.15,0.0827,-5.373,0.167,192.858,Energetic
726,61dTqhd46yMkSWmC5LAh5F,metal,Angel Of Death,Slayer,291440,0.332,0.000119,0.994,0.322,0.142,0.0829,-4.336,0.137,106.086,Energetic
727,15tCpEsBIIZqkWsOAyD89g,metal,Iron Man,Auburn University Marching Band,40133,0.669,0.506,0.295,0.902,0.225,0.764,-15.359,0.0996,91.33,Calm
728,3eEAv6q0YiHwSXZakEgvoG,metal,(Don't Fear)The Reaper,Blue Öyster Cult,307800,0.325,0.00461,0.887,5.59e-05,0.296,0.442,-10.817,0.062,141.333,Energetic
729,7tuPKHwOe83qC2djmlKbFr,metal,The Motherload,Mastodon,299787,0.363,7.1e-06,0.971,0.00358,0.0797,0.347,-2.974,0.0776,146.018,Energetic
730,6bDVc03eMOMfvKez5qMAcq,metal,Still Counting,Volbeat,261813,0.307,0.000449,0.923,0.00024,0.408,0.366,-3.139,0.0598,103.832,Energetic
731,3kBV6iIyeT5SCvGcVyg4pJ,metal,Kill or Become,Cannibal Corpse,230667,0.367,0.00097,0.997,0.0802,0.0776,0.0567,-2.695,0.228,115.024,Energetic
732,0z09OVa4ZNJ4oQydl9XolX,metal-misc,Adrenalize,In This Moment,255773,0.465,0.00023,0.96,0.0,0.129,0.43,-3.888,0.0792,132.014,Energetic
733,0E4SOtfJAgKXmVrY2CJLnE,metal-misc,Angels,Within Temptation,242440,0.493,0.286,0.865,0.0,0.152,0.192,-4.71,0.0357,90.979,Happy
734,7fcfNW0XxTWlwVlftzfDOR,metal-misc,Walk,Pantera,315120,0.43,0.000155,0.704,0.00221,0.0933,0.703,-8.008,0.0804,118.242,Energetic
735,1f2nJKg780VxYIveVq6Xej,metal-misc,South Of Heaven,Slayer,298533,0.314,0.000155,0.991,0.0477,0.0968,0.0395,-3.867,0.318,138.975,Energetic
736,4QrvwbiPaOMqoayUJ1razT,metal-misc,High Road,Mastodon,255627,0.428,6.53e-06,0.957,0.0213,0.0503,0.467,-3.201,0.0565,144.086,Energetic
737,3gLlcZQMvpwgtV9THHXrGp,metal-misc,Runnin' With The Devil,Van Halen,216733,0.432,0.0206,0.88,0.000191,0.185,0.527,-5.769,0.0656,95.59,Energetic
738,6NwbeybX6TDtXlpXvnUOZC,metal-misc,Master Of Puppets,Metallica,516293,0.538,0.000608,0.872,0.573,0.0946,0.593,-7.658,0.0361,105.102,Sad
739,4vJr55lngvhSM8WIh9CjQc,metal-misc,Cemetery Gates,Pantera,422933,0.274,0.000212,0.726,0.0113,0.0993,0.426,-11.541,0.0449,146.449,Happy
740,5RHG4SQ6iJ1qQJmt3EFJCX,metal-misc,We're Not Gonna Take It,Twisted Sister,219667,0.502,0.0127,0.924,0.0,0.162,0.922,-6.299,0.0503,149.186,Energetic
741,15zUfY9L1p7bN9JsgaTAP0,metalcore,Strife,Trivium,269266,0.461,3.58e-05,0.987,8.48e-05,0.359,0.309,-1.711,0.108,142.031,Energetic
742,3jJq848GOdF9iRmmEhOGYT,metalcore,Redeemer,Bury Tomorrow,272760,0.309,1.6e-05,0.902,0.0,0.331,0.272,-4.428,0.0735,119.809,Energetic
743,3SQPAhGwRHXe36kVkpOW0V,metalcore,We Have Fallen,Miss May I,258573,0.456,3.15e-05,0.989,0.000172,0.811,0.0638,-3.388,0.137,104.989,Energetic
744,0nmKF9jhrSGEt0uYxBv4Zd,metalcore,Horizons,Parkway Drive,339000,0.237,4.31e-05,0.974,0.000162,0.0414,0.102,-4.514,0.0779,109.386,Energetic
745,6MdAoknD4tWcqYm7J0SQGh,metalcore,It's Dangerous Business Walking Out Your Front Door,Underoath,238573,0.402,0.00701,0.956,0.000277,0.144,0.125,-3.672,0.309,134.85,Energetic
746,3YETBiTTIuVCZB13OYXiRj,metalcore,The Ivory Tower,Adept,185373,0.385,1.27e-05,0.913,0.00926,0.134,0.246,-4.95,0.0601,95.014,Energetic
